appid,ate,se,nobs,price,title,regular_price,logprice,ngames,ngames_pub,logngames,years_since_release,release_year,logyrs,indie,multiplayer,free_to_play,rich_story,difficult,early_access,remake,retro,metascore,metastd,rating_count,logratecount,date_num,wkend,is_promo,game_sponsored,game_sponsored_daily,game_primary,game_primary_daily,is_significant
597760,0.00850299689784215,0.0113499052178807,5447,,Yuppie Psycho: Executive Edition,16.66,,1,1,0,2.0465753,2019,1.11401810728919,0,0,0,1,0,0,0,0,81,1.6547614,3502,8.16137502319749,0,FALSE,,0,0,0.08219178,0,FALSE
598980,0.0337460536024021,0.0105389947471697,5447,,The Coin Game,13.99,,1,1,0,2.2164383,2019,1.16827462934388,1,1,0,1,0,1,0,0,-99,-99,3116,8.04462627976734,0,FALSE,,0,0,0.052631579,0,TRUE
599140,0.0271788171583816,0.000690319857679059,5447,,Graveyard Keeper,19.99,,5,16,1.6094379124341,2.7397261,2018,1.31901237345049,1,0,0,1,0,0,0,0,75,2.7868624,22849,10.0367063963224,0,FALSE,,0.0087118857,0,0.059116367,0.011321909725666,TRUE
599610,0.0231664220440187,0.0721131627288142,5447,,Lost Words: Beyond the Page,14.99,,1,1,0,0.09589041,2021,0.0915671926504905,0,0,0,1,0,0,0,0,74,1.2990381,147,4.99721227376412,0,FALSE,,0.028169014,,0.0070422534,,FALSE
601150,0.000841125191793982,0.00184887098615876,5447,,Devil May Cry 5,24.99,,13,14,2.56494935746154,2.1808219,2019,1.15713962251678,0,1,0,1,1,0,0,0,89,1.8771838,65673,11.0924583879437,0,FALSE,,0.0013166557,0,0.18499012,0.0516224205493927,FALSE
601430,0.00468908745712546,0.00578225698555812,5447,,The Evil Within 2,39.990002,,9,35,2.19722457733622,3.580822,2017,1.52187845800474,0,0,0,1,0,0,0,0,80,2.4334481,18479,9.82444434519567,0,FALSE,,0.0050904979,0,0.071266972,0.0170988887548447,FALSE
601510,0.0219706921874775,0.00124390683321514,5447,0,Yu-Gi-Oh! Duel Links,0,0,3,17,1.09861228866811,3.4821918,2017,1.50011216785893,0,1,1,1,0,0,0,0,80,3.25,31744,10.3654905116045,0,FALSE,,0.0092615159,0,0.81903487,0.856398931229705,TRUE
603550,0.0295461931649622,0.0531086687281069,5447,,Schlag den Star - Das Spiel,9.9899998,,1,1,0,3.4465754,2017,1.4921342268711,0,1,0,1,0,0,0,0,-99,-99,62,4.14313472639153,0,FALSE,,0.16666667,0,0,0,FALSE
611500,-0.00272506755398579,0.00242670324882503,5447,0,Quake Champions,0,0,9,35,2.19722457733622,3.7205479,2017,1.55192487336912,0,1,1,0,1,1,0,0,-99,2.496711,32676,10.3944267454945,0,FALSE,,0.00024425989,0,0.86785537,0.7166271051683,FALSE
613100,0.00298605031784708,0.000639209443023594,5447,,House Flipper,19.99,,2,1,0.693147180559945,2.9863014,2018,1.38286383358324,1,0,0,1,0,0,0,0,71,2.1271801,45522,10.7259729717252,0,FALSE,,0.014073695,0,0.079580352,0.0046898087020963,TRUE
616560,0.00465580933552197,0.0031813124929334,5447,,Ultimate Epic Battle Simulator,14.99,,1,1,0,4.0821919,2017,1.62574264490918,1,0,0,1,0,1,0,0,42,2.1056101,9810,9.19125948416339,0,FALSE,,0,,0,,FALSE
617290,0.0631872032317482,0.00211418076304021,5447,,Remnant: From the Ashes,39.990002,,1,9,0,1.7287672,2019,1.00384993211456,0,1,0,1,1,0,0,0,78,2.931025,37275,10.5261049669055,0,FALSE,,0.00077700079,0,0.08857809,0,TRUE
617830,0.0220292722601351,0.00553219020822671,5447,,SUPERHOT VR,24.99,,2,3,0.693147180559945,3.9643836,2017,1.6022891407467,0,0,0,0,0,0,0,1,83,1.6192195,6929,8.84361509218395,0,FALSE,,0,,0,,TRUE
620980,0.0102725376430277,0.000872410934744143,5447,,Beat Saber,29.99,,1,1,0,1.9753425,2019,1.09035915842152,1,1,0,0,1,1,0,0,93,0.93155259,54116,10.8989036483758,0,FALSE,,0.01743634,0,0.63487267,0.604515302125947,TRUE
627270,0.00668932373739895,0.00185470745063663,5447,,Injustice™ 2,49.990002,,7,7,1.94591014905531,3.4465754,2017,1.4921342268711,0,1,0,1,0,0,0,0,86,2.6222477,11700,9.36742958721896,0,FALSE,,0,0,0.14752117,0,TRUE
631570,0.0138747936426991,0.0469520497540023,5447,,Whispers of a Machine,14.99,,1,8,0,2.0684931,2019,1.12118659418879,0,0,0,1,0,0,0,1,77,2.0357044,1156,7.05358572719368,0,FALSE,,0,,0,,FALSE
632300,0.037022500116827,0.00820885805948143,5447,,Hobo: Tough Life,24.99,,1,1,0,0.076712325,2021,0.0739122547880419,0,1,0,1,0,0,0,0,80,-99,4241,8.35279013512463,0,FALSE,,0.013888889,0,0.0715812,0,TRUE
632360,0.0252425041132661,0.000909470388198774,5447,,Risk of Rain 2,24.99,,1,5,0,0.74794519,2020,0.558440920906499,1,1,0,0,1,1,0,0,85,2.3432715,159715,11.9811525170369,0,FALSE,,0.0098166326,0,0.1511391,0.710007352521643,TRUE
632470,0.0131799683298044,0.00116429604461989,5447,,Disco Elysium - The Final Cut,39.990002,,1,1,0,1.5726027,2019,0.944918110183812,1,0,0,1,0,0,0,0,97,2.6076648,38699,10.5635948790179,0,FALSE,,0.015905948,0.699850621633232,0.20124482,0.330327688512625,TRUE
633230,-0.00578684194319864,0.00362993265845844,5447,,NARUTO TO BORUTO: SHINOBI STRIKER,49.990002,,12,50,2.484906649788,2.6958904,2018,1.30722149966011,0,1,0,1,0,0,0,0,66,2.3408527,30118,10.3129114808315,0,FALSE,,0,0,0.62535328,0.449452580418438,FALSE
635260,0.0433948197241559,0.00127796379399367,5447,0,CarX Drift Racing Online,0,0,1,1,0,3.4821918,2017,1.50011216785893,0,1,1,1,0,1,0,0,80,-99,26290,10.1769819542771,0,FALSE,,0.028232921,0.0151676740497351,0.77136374,0.886716444045305,TRUE
638970,0.00706292751719717,0.00100933173864702,5447,,Yakuza 0,19.99,,17,84,2.83321334405622,2.7780821,2018,1.32921649991784,0,0,0,1,0,0,0,0,86,1.6865323,40252,10.6029398142307,0,FALSE,,0.0091888467,0,0.20659062,0.112112804315984,TRUE
640820,0.0286425297245361,0.000496033480800718,5447,,Pathfinder: Kingmaker - Enhanced Plus Edition,19.99,,1,1,0,2.6273973,2018,1.28851539386612,0,0,0,1,0,0,0,0,73,2.8091207,23300,10.0562515570878,0,FALSE,,0.0012658228,0,0.25316456,0.0638764493633062,TRUE
641320,0.087365730784034,0.00216692672214948,5447,,Cooking Simulator,19.99,,3,10,1.09861228866811,1.9315069,2019,1.07551659116318,0,1,0,1,0,0,0,0,64,2.9107075,10773,9.28489110324048,0,FALSE,,0.0071827616,0,0.0063846768,0.0009508820367046,TRUE
644930,0.00922445017062086,0.00110584226541279,5447,,They Are Billions,29.99,,1,1,0,1.8986301,2019,1.06423824607583,1,1,0,0,1,1,0,0,77,2.6554012,34829,10.45823436336,0,FALSE,,0.015637016,0,0.69213021,0.759631366236135,TRUE
646570,0.00647263622320743,0.000804091702187042,5447,,Slay the Spire,24.99,,1,1,0,2.2986302,2019,1.19350729138926,1,0,0,1,1,0,0,0,89,1.5536885,95022,11.4618742465431,0,FALSE,,0.0081955213,0,0.46480316,0.69509284884407,TRUE
648800,0.0323324761134696,0.0011047974576662,5447,,Raft,19.99,,2,2,0.693147180559945,2.9698629,2018,1.37873156009775,1,1,0,1,0,1,0,0,76,-99,130657,11.7803385013742,0,FALSE,,0.007512521,0,0.052448526,0.0554958666762104,TRUE
651150,0.0219825130247358,0.0662164406225681,5447,,Quantum League,9.9899998,,1,2,0,0.071232878,2021,0.0688102076049203,1,1,0,1,1,1,0,0,70,-99,1970,7.58629630715272,0,FALSE,,0,,0.33333334,,FALSE
654880,0.00530114895951722,0.0114134905055836,5447,,Dream Daddy: A Dad Dating Simulator,14.99,,1,2,0,3.8109589,2017,1.57089641975836,1,0,0,1,0,0,0,0,80,2.1469171,4745,8.46505743699571,0,FALSE,,0.023880597,0,0.035820894,0,FALSE
666140,0.0190482847227571,0.00169636406846269,5447,,My Time At Portia,29.99,,9,9,2.19722457733622,2.3205481,2019,1.20012985966393,1,0,0,1,0,0,0,0,82,2.6518331,32829,10.3990980104956,0,FALSE,,0.015486726,0,0.074115045,0,TRUE
668550,0.0163112691021068,0.0449116791352439,5447,,8Doors: Arum's Afterlife Adventure,19.99,,3,4,1.09861228866811,0.090410955,2021,0.0865546481215442,1,0,0,1,1,0,0,0,70,-99,329,5.79909265446053,0,FALSE,,0,,0,,FALSE
673750,0.0338443578123858,0.015870975807951,5447,,Super Bunny Man,15.99,,1,1,0,3.6931508,2017,1.54610416926002,1,1,0,0,1,1,0,0,-99,-99,2127,7.66293785046154,0,FALSE,,0.0022935779,0,0.0022935779,0,TRUE
675260,0.0099353273610551,0.00668430209040407,5447,,Batman: The Enemy Within - The Telltale Series,14.99,,1,3,0,3.7589042,2017,1.56001743165689,0,0,0,1,0,0,0,0,79,1.4336536,5253,8.56674497024549,0,FALSE,,0.015306123,0,0.035714287,1,FALSE
677160,0.00898127535405006,0.0179226850399653,5447,,We Were Here Too,9.9899998,,1,3,0,3.2712328,2018,1.45190249751505,1,1,0,1,0,0,0,0,69,1.5,4419,8.39389497507174,0,FALSE,,0.01058201,0,0.0079365084,0,FALSE
678950,0.00801274420238437,0.00104959037104123,5447,,DRAGON BALL FighterZ,59.990002,,12,50,2.484906649788,3.290411,2018,1.4563825325468,0,1,0,1,1,0,0,0,85,2.5255272,43060,10.6703729940579,0,FALSE,,0.0028871694,0,0.73692113,0.956994550968375,TRUE
680420,0.0418230189093669,0.00197538541486134,5447,,Save 35% on OUTRIDERS,59.990002,,15,61,2.70805020110221,0.10958904,2021,0.103989712536393,0,1,0,1,0,0,0,0,71,3.0756404,47934,10.7776012055111,0,FALSE,,0.011707455,0,0.31144652,0.755396457274401,TRUE
681280,0.0198812903464061,0.00401951531841205,5447,,Descenders,24.99,,1,2,0,2.0136986,2019,1.10316809520397,0,1,0,1,1,0,0,0,78,2.6780357,7601,8.9361666495492,0,FALSE,,0.0037593986,0,0.090225562,0,TRUE
688130,0.0330548784047184,0.00733880352585342,5447,,Pogostuck: Rage With Your Friends,6.9899998,,1,1,0,2.2,2019,1.16315080980568,1,1,0,1,1,0,0,0,-99,-99,2999,8.00636756765025,0,FALSE,,0.00099700899,0,0.27118644,0.0089907192159444,TRUE
692890,0.0179682403348736,0.00770264315335673,5447,,Roboquest,19.99,,1,1,0,0.72328764,2020,0.544233884993943,1,1,0,0,0,1,0,0,-99,-99,2434,7.79770203551669,0,FALSE,,0.0099999998,,0,,TRUE
694280,0.0198497884247236,0.00401201922153858,5447,,Zombie Army 4: Dead War,49.990002,,2,9,0.693147180559945,0.22465754,2021,0.202661245729064,0,1,0,1,0,0,0,0,72,-99,2202,7.69757534680234,0,FALSE,,0.0019828156,0,0.40317249,0.152528549544513,TRUE
695920,0.0045813587413004,0.0317849404123661,5447,,Super Seducer : How to Talk to Girls,12.99,,2,2,0.693147180559945,3.1835616,2018,1.43116294115808,0,0,0,1,0,0,0,0,33,2.4170449,1372,7.22475340576797,0,FALSE,,0.0070921984,0,0.017730497,0,FALSE
700600,0.0173233688021753,0.00121502868155595,5447,,Evil Genius 2: World Domination,39.990002,,2,9,0.693147180559945,0.1150685,2021,0.10891583800261,0,1,0,0,0,0,0,0,75,2.555546,8049,8.99342737041261,0,FALSE,,0.015697138,0.806197047233582,0.032317635,0.0105499252676964,TRUE
703080,0.00201083706794515,0.0011857296800809,5447,,Planet Zoo,44.990002,,3,4,1.09861228866811,1.5150685,2019,0.92230003976131,0,1,0,1,0,0,0,0,95,1.2990381,45091,10.7164601261644,0,FALSE,,0.0060713384,0,0.29420692,0.212683543009916,FALSE
704450,0.0472027369673615,0.00088355862244592,5447,,Neverwinter Nights: Enhanced Edition,19.99,,1,6,0,3.1260273,2018,1.41731503120497,0,1,0,1,0,0,0,1,67,3.0847406,4903,8.49780647761605,0,FALSE,,0,,0.63087249,,TRUE
708550,0.0158470227092199,0.117461309192884,5447,0,,0,0,1,1,0,0.49863014,2020,0.404551450850459,,1,1,,0,,,,-99,-99,,,0,FALSE,,0.061538462,,0.046153847,,FALSE
710600,0.025881292023415,0.0113979207812492,5447,,Save 50% on Red Bow,4.9899998,,1,7,0,1.3123288,2020,0.838255155231475,1,0,0,1,0,0,0,0,50,-99,106,4.67282883446191,0,FALSE,,0,,0,,TRUE
712230,0.0311614296862891,0.000821295773277815,5447,,WARZONE,4.9899998,,1,1,0,3.5671232,2017,1.51888350997214,1,1,0,0,0,0,0,0,-99,-99,3,1.38629436111989,0,FALSE,,0.0067340066,0,0.31163487,0.408392288838513,TRUE
714010,0.00242327061293228,0.000698869280197231,5447,0,Aim Lab,0,0,1,1,0,3.2575343,2018,1.44869018989336,1,1,1,0,1,1,0,0,-99,-99,47234,10.7628904222032,0,FALSE,,0.024289405,0,0.11860465,0.380589593201876,TRUE
714120,0.0160626939607148,0.0127137114726345,5447,,Little Misfortune,19.99,,1,1,0,1.6465753,2019,0.973266464584478,1,0,0,1,0,0,0,0,85,2.5680125,4040,8.30424746507847,0,FALSE,,0.0019569471,0,0.015655577,0,FALSE
719040,0.0319594027905373,0.00171173885801457,5447,,Wasteland 3,59.990002,,1,5,0,0.70410961,2020,0.533042751455723,0,1,0,1,0,0,0,0,85,2.7253752,10921,9.2985343827121,0,FALSE,,0.028037382,0,0.079439253,0,TRUE
720250,0.00607271146612935,0.0210433095690486,5447,,Welcome to the Game II,9.9899998,,1,1,0,3.1068494,2018,1.41265616520056,1,1,0,0,1,0,0,0,-99,0,1734,7.45876269238096,0,FALSE,,0.0024449879,0,0.06845966,1,FALSE
728880,0.0155206640298355,0.00649239966267769,5447,,Overcooked! 2,24.99,,9,9,2.19722457733622,2.7616439,2018,1.32485606930128,1,1,0,0,1,0,0,0,81,2.7307041,32153,10.3782921387229,0,FALSE,,0.011306951,0,0.029763885,0,TRUE
736260,0.0106064231352969,0.00152601111395055,5447,,Baba Is You,14.99,,1,1,0,2.1643836,2019,1.15195828149461,1,0,0,0,1,0,0,1,87,1.634587,13567,9.51546935803168,0,FALSE,,0.0090909088,,0.084848486,,TRUE
736570,0.0320206811608299,0.0512492627595801,5447,,The Crooked Man,2.99,,1,2,0,3.3178082,2018,1.46274791239371,1,0,0,1,0,0,0,0,-99,-99,469,6.1527326947041,0,FALSE,,0.016666668,,0,,FALSE
738520,0.0233902067327844,0.00310497191815841,5447,,Breathedge,24.99,,1,6,0,0.20547946,2021,0.186877379920724,1,1,0,1,0,1,0,0,84,2.3827534,9671,9.17699039229463,0,FALSE,,0.0025906735,0,0.038860105,0.000246922718361,TRUE
739630,0.10288960546217,0.0026193282461441,5447,,Phasmophobia,13.99,,1,1,0,0.6438356,2020,0.497032291633655,1,1,0,0,0,1,0,0,80,-99,299507,12.6098964073662,0,FALSE,,0.008830091,0.0094696390656281,0.33447507,0.622860666218003,TRUE
747620,0.0210502861746676,0.108687617129359,5447,,Joggernauts,14.99,,2,2,0.693147180559945,2.5835617,2018,1.27635719410744,1,1,0,0,0,0,0,0,72,-99,71,4.27666611901606,0,FALSE,,0,,0,,FALSE
753640,0.0401134933840985,0.00131942793401397,5447,,Outer Wilds,24.99,,2,3,0.693147180559945,0.89589041,2020,0.639688601529398,1,0,0,1,0,0,0,0,85,2.1030014,21537,9.97757409588883,0,FALSE,,0.0045230263,0,0.086348683,0.041947927325964,TRUE
753650,0.0177101199703279,0.0221994115376892,5447,,Save 60% on Due Process,24.99,,2,3,0.693147180559945,0.5178082,2020,0.417267320529413,1,1,0,0,0,1,0,0,-99,-99,4495,8.41094339157353,0,FALSE,,0.012195121,,0,,FALSE
761830,0.0179327071462559,0.00315496606243502,5447,,Mr. Prepper,19.99,,3,10,1.09861228866811,0.14794521,2021,0.137973570277594,0,0,0,0,0,0,0,0,63,-99,2472,7.81318726752142,0,FALSE,,0.0037174721,0,0.063197024,0,TRUE
761890,-0.000645375204397894,0.00101884234018067,5447,0,Albion Online,0,0,1,1,0,3.8191781,2017,1.57260339485035,0,1,1,1,1,0,0,0,72,3.0468521,37476,10.5314826904593,0,FALSE,,0.011227195,0,0.86886013,0.973616543184107,FALSE
766570,0.00151816051115677,0.00164266748080932,5447,0,Russian Fishing 4,0,0,1,1,0,2.9068494,2018,1.36273126913088,0,1,1,1,0,1,0,0,-99,-99,18845,9.8440559687667,0,FALSE,,0.027110549,0.0066568651236594,0.85124314,0.897410763849621,FALSE
774171,0.0431150850301735,0.00270523749010256,5447,,Muse Dash,2.99,,1,5,0,1.8931507,2019,1.06234611589205,1,1,0,0,1,0,0,0,85,3.0383224,50481,10.8293721160816,0,FALSE,,0.0011764705,0,0.13294117,0.0548672564327717,TRUE
774181,0.0170366314397363,0.00429344973782649,5447,,Rhythm Doctor,15.99,,2,1,0.693147180559945,0.20273973,2021,0.184602062795641,1,1,0,1,1,1,0,0,-99,-99,10923,9.2987174825936,0,FALSE,,0.0023364485,0,0.0093457941,0,TRUE
774211,0.0389236336442805,0.0034914475962252,5447,,Drive Buy,24.99,,1,1,0,0.11232877,2021,0.106455808605448,1,1,0,0,0,0,0,0,40,2.772634,19,2.99573227355399,0,FALSE,,0,,0,,TRUE
774861,0.0398145339901366,0.0117545952028942,5447,,Project Winter,19.99,,1,1,0,1.9698631,2019,1.08851585747614,1,1,0,0,1,1,0,0,80,-99,16295,9.69867495790664,0,FALSE,,0.0023188405,0,0.48115942,0.605277032591403,TRUE
779340,0.015145804241231,0.00182492130652937,5447,,Total War: THREE KINGDOMS,59.990002,,17,84,2.83321334405622,1.9698631,2019,1.08851585747614,0,1,0,1,0,0,0,0,85,2.6417205,85087,11.3514412940427,0,FALSE,,0,0,0.13416816,0,TRUE
782330,0.00990880679548108,0.000782321725678428,5447,,DOOM Eternal,59.990002,,9,35,2.19722457733622,1.1452055,2020,0.763235351986856,0,1,0,1,1,0,0,0,88,1.6781595,125237,11.737971205974,0,FALSE,,0.0035395506,0,0.32471529,0.636490136850625,TRUE
787810,0.0158537760355501,0.0119129048337515,5447,,Rogue Heroes: Ruins of Tasos,19.99,,9,9,2.19722457733622,0.2109589,2021,0.191412525101542,1,1,0,1,0,0,0,0,81,-99,1081,6.98656645940643,0,FALSE,,0.085470088,0,0.025641026,0,FALSE
787860,0.0318708978625093,0.00170613422733042,5447,,Farming Simulator 19,19.99,,3,36,1.09861228866811,2.4767122,2018,1.24608707709486,0,1,0,1,0,0,0,0,81,2.7888665,49711,10.8140016316328,0,FALSE,,0.023401752,0.0252506174147129,0.71761012,0.592009298201447,TRUE
801480,0.0483795296024735,0.0267820610386162,5447,,Agent A: A puzzle in disguise,19.99,,1,1,0,1.7013699,2019,0.993759014711827,1,0,0,1,0,0,0,1,85,-99,1877,7.53796265976821,0,FALSE,,0,,0.014925373,,FALSE
803330,-0.00273644307459676,0.00510487813739019,5447,,Destroy All Humans!,29.99,,7,42,1.94591014905531,0.78630137,2020,0.580147208420849,0,1,0,1,0,0,1,0,71,2.1199937,6527,8.78385589664394,0,FALSE,,0.0019047619,0,0.011428571,0,FALSE
804490,0.00688808182243516,0.0179388707973308,5447,,Creed: Rise to Glory™,29.99,,1,1,0,2.6273973,2018,1.28851539386612,1,1,0,0,0,0,0,0,71,1.4142135,1322,7.18765716411496,0,FALSE,,0,,0.015625,,FALSE
805550,0.000168237349369303,0.00537414341337796,5447,,Save 60% on Assetto Corsa Competizione,39.990002,,4,19,1.38629436111989,1.9534247,2019,1.08296541226493,0,1,0,1,0,1,0,0,77,2.3044384,15185,9.62812922977318,0,FALSE,,0.0025374857,0,0.72226065,0.970264801144367,FALSE
814380,-0.00135345704186246,0.00249321113855376,5447,,Sekiro™: Shadows Die Twice - GOTY Edition,59.990002,,8,32,2.07944154167984,2.1424658,2019,1.14500777836815,0,0,0,1,1,0,0,0,88,2.0004711,145142,11.8854747423167,0,FALSE,,0.005793836,0,0.28108153,0.0540529434510972,FALSE
815370,-0.000425043402981978,0.00173550089181431,5447,,Green Hell,24.99,,1,1,0,1.6821917,2019,0.98663425881523,1,1,0,1,0,0,0,0,78,2.839401,37286,10.5264000194136,0,FALSE,,0.005856107,0.0082387374714017,0.033742331,0.0011819102801383,FALSE
817130,0.000806194670068577,0.00145453441178485,5447,,WWE 2K19,59.990002,,16,52,2.77258872223978,2.5917809,2018,1.27864815192034,0,1,0,0,0,0,0,0,80,2.839401,3286,8.09773057366422,0,FALSE,,0.00076599006,0,0.77364993,0.97906927006261,FALSE
823130,0.0216116307117494,0.00298142923291589,5447,,Totally Accurate Battlegrounds,0,,3,3,1.09861228866811,2.9342465,2018,1.36971937687526,1,1,0,1,0,0,0,0,65,2.998842,57925,10.9669216128546,0,FALSE,,0.0056497175,0,0.072881356,0.0072453471948393,TRUE
824270,0.0457622757374224,0.00151440508887286,5447,,KovaaK 2.0,9.9899998,,1,1,0,3.1068494,2018,1.41265616520056,1,1,0,0,0,0,0,0,-99,3.0641289,19056,9.85518976712838,0,FALSE,,0.10894942,0,0.14785992,0,TRUE
837470,0.00633987608759517,0.00330829937683697,5447,,Untitled Goose Game,19.99,,2,2,0.693147180559945,0.63013697,2020,0.488664041963138,1,1,0,0,0,0,0,0,79,1.9601903,6992,8.85266492770387,0,FALSE,,0.0088105723,,0.005873715,,FALSE
846870,0.0782164936857535,0.0268299869646609,5447,,Yooka-Laylee and the Impossible Lair,29.99,,9,9,2.19722457733622,1.5917808,2019,0.952345207012727,1,0,0,1,0,0,0,0,81,2.9273429,717,6.57646956904822,0,FALSE,,0,0,0,0,TRUE
848350,-0.000473623592736772,0.0105265773981227,5447,,Katamari Damacy REROLL,29.99,,12,50,2.484906649788,2.4301369,2018,1.23260017291781,0,0,0,0,0,0,1,0,81,1.4696925,3319,8.10772006191053,0,FALSE,,0.0035842294,0,0.028673835,0,FALSE
848450,0.0436006769540733,0.000653089711013723,5447,,Subnautica: Below Zero,29.99,,2,3,0.693147180559945,-0.0082191778,2021,-0.00825314147219009,0,1,0,1,0,1,0,0,82,2.6954823,52339,10.8655161760841,0,FALSE,,0.0040319329,0.0980730429291725,0.10216918,2.44124730671e-05,TRUE
859570,0.0899715324384777,0.0075505751713181,5447,,Secret Neighbor: Hello Neighbor Multiplayer,19.99,,5,16,1.6094379124341,1.5479453,2019,0.935287269661584,1,1,0,0,0,0,0,0,-99,2.9364009,11142,9.31856677704705,0,FALSE,,0.0051020407,0,0.0017006802,0,TRUE
860510,0.016366907617207,0.00207351877292035,5447,,Little Nightmares II,29.99,,12,50,2.484906649788,0.24657534,2021,0.220400063390437,1,1,0,1,0,0,0,0,83,2.2940664,13812,9.53336545669996,0,FALSE,,0.0061162082,0,0.061671764,0.0030524819158018,TRUE
861650,0.00406188671520365,0.00394535371930317,5447,,Session: Skateboarding Sim Game,19.99,,1,5,0,1.6493151,2019,0.974301153763254,1,1,0,0,1,1,0,0,-99,2.3014941,6654,8.80312373082921,0,FALSE,,0.016666668,0,0.55555558,1,FALSE
863550,0.0645779897841456,0.00183513578999372,5447,,HITMAN™ 2,0,,7,7,1.94591014905531,2.4931507,2018,1.25080410832376,0,1,0,1,0,0,0,0,82,2.0889318,57388,10.9576079263122,0,FALSE,,0.0017969452,0,0.051212937,0,TRUE
863570,0.006192661135438,0.0267316177040287,5447,,Super Seducer 2 - Advanced Seduction Tactics,12.99,,2,2,0.693147180559945,2.660274,2018,1.29753800799913,0,0,0,0,0,0,0,0,46,0.99215674,1212,7.10085190894405,0,FALSE,,0.016556291,0,0.052980132,0.342233538627625,FALSE
866800,0.00372423866082689,0.00585404767300797,5447,,The Walking Dead: The Final Season,19.99,,5,6,1.6094379124341,2.7424657,2018,1.31974467227299,0,1,0,1,0,0,0,0,89,2.8956151,11889,9.38345298968483,0,FALSE,,0.0047021941,0,0.017241379,0,FALSE
870780,0.017716604228438,0.00118228826581946,5447,,Control Ultimate Edition,39.990002,,4,19,1.38629436111989,0.70410961,2020,0.533042751455723,0,0,0,1,1,0,0,0,84,2.8956151,23915,10.0823029700008,0,FALSE,,0.0039331368,0,0.061946902,0.0024904967867769,TRUE
872410,0.0265558730481024,0.00396810006972983,5447,,ROMANCE OF THE THREE KINGDOMS XIV,59.990002,,2,34,0.693147180559945,1.3205479,2020,0.841803321589043,0,0,0,1,0,0,0,0,58,3.25,10545,9.26350192009041,0,FALSE,,0,,0.50999999,,TRUE
873270,0.0164154770041584,0.0555923880632908,5447,,Rolled Out!,19.99,,1,1,0,0.13424657,2021,0.125968615532678,1,0,0,0,0,1,0,0,-99,-99,344,5.84354441703136,0,FALSE,,0,0,0.15384616,0,FALSE
880940,0.00468753489910524,0.0085027960681634,5447,,Pummel Party,14.99,,1,1,0,2.6410959,2018,1.29228470776431,1,1,0,0,0,0,0,0,-99,2.5119708,30757,10.3339054019999,0,FALSE,,0.018107476,0,0.039135516,0.0004682963481173,FALSE
881100,0.000109191660816038,0.000717759065670168,5447,,Noita,19.99,,1,1,0,0.56986302,2020,0.45098836714621,1,0,0,1,1,0,0,0,76,2.5788121,33637,10.4234116592874,0,FALSE,,0.0023029682,0,0.51509726,0.70103826871491,FALSE
883360,0.0111372952846611,0.0497514288057424,5447,,Beyond Blue,19.99,,1,1,0,0.91506851,2020,0.649753397449602,1,0,0,1,0,0,0,0,72,1.4142135,839,6.73340189183736,0,FALSE,,0,,0,,FALSE
883710,0.00146977921980558,0.000991020332132066,5447,,Resident Evil 2,39.990002,,13,14,2.56494935746154,2.2958903,2019,1.19267632872635,0,1,0,1,1,0,1,0,89,1.4868863,95284,11.4646276795625,0,FALSE,,0.0046143704,0,0.26706848,0.0120307843208138,FALSE
888530,0.0214651758140797,0.0553844889269028,5447,,Yaga,24.99,,2,8,0.693147180559945,0.32602739,2021,0.282187547658934,1,0,0,1,0,0,0,0,72,1.4868863,309,5.73657229747919,0,FALSE,,0.083333336,0,0,0,FALSE
892970,0.0263112537416574,0.000733275317741215,5447,,Valheim,19.99,,3,6,1.09861228866811,0.26849315,2021,0.237829699963786,1,1,0,1,0,1,0,0,-99,-99,256015,12.4529952215087,0,FALSE,,0.0037593986,0,0.27035901,0.165166328573832,TRUE
899770,0.0548041960948318,0.00127319474442802,5447,,Last Epoch,34.990002,,1,1,0,2.0328767,2019,1.1095115750611,1,1,0,1,0,1,0,0,-99,-99,7611,8.93748122841604,0,FALSE,,0.017708333,0,0.36840278,0.117639404401416,TRUE
903950,0.0256733899547233,0.00310478767054283,5447,,Last Oasis,29.99,,1,1,0,1.1260273,2020,0.754255120853304,1,1,0,1,0,1,0,0,-99,-99,21218,9.9626522857041,0,FALSE,,0,0,0.33016303,0.96421726141125,TRUE
905370,0.0212214263821135,0.0044772922439214,5447,0,Conqueror's Blade,0,0,2,3,0.693147180559945,1.9506849,2019,1.08203731289609,0,1,1,1,0,0,0,0,80,3.1462295,21068,9.95555804482713,0,FALSE,,0.013522428,0.0220863353461027,0.78078276,0.907514100519165,TRUE
906100,0.0177322960853717,0.0302439346941441,5447,,Observation,24.99,,5,34,1.6094379124341,0.97260273,2020,0.679353853497054,1,0,0,1,0,0,0,0,79,-99,3049,8.02289686960146,0,FALSE,,0.0091743115,0,0.036697246,0,FALSE
916440,0.0341949369167278,0.00274575168481203,5447,,Anno 1800,0,,16,73,2.77258872223978,2.0712328,2019,1.12207904451197,0,1,0,1,0,0,0,0,81,2.53158,4090,8.3165447179294,0,FALSE,,0.017453391,0,0.3482745,0.739783992990851,TRUE
933480,0.00240575655479063,0.00243240749074249,5447,0,Enderal: Forgotten Stories,0,0,1,1,0,2.2383561,2019,1.175065824502,0,0,1,1,0,0,0,0,-99,-99,10345,9.24435525056346,0,FALSE,,0,0,0.5,0.575401063077152,FALSE
